4,2,4,1,7,7,8,6,15,1,5,1,7,4,3,10,9,1,3,4,1,4,1,3,4,1,1,13,4,4,6,1,3,3,3,7,5,3,1,20,4,6,2,4,5,5,4,3,4,6,5,6,4,3,5,4,3,2,7,7,3,3,4,7,3,4,4,17,3,5,14,2,11,6,4,5,3,4,5,19,7,6,6,9,2,12,4,6,6,19,7,2,7,4,3,9,5,3,4,6,5,3,3,11,8,0,6,3,8,5
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,50,16,20,6,9,15,13,11,11,25,,8,,13,14,9,,11,20,11,9,,,,21,9,6,7,9,12,59,,,9,14,,83,,,14,19,,23,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,50,16,20,6,9,15,13,11,11,25,,8,,13,14,9,,11,20,11,9,,,,21,9,6,7,9,12,59,,,9,14,,83,,,14,19,,23,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,50,16,20,6,9,15,13,11,11,25,,8,,13,14,9,,11,20,11,9,,,,21,9,6,7,9,12,59,,,9,14,,83,,,14,19,,23,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,50,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,11,9,,,,21,9,6,7,9,12,58,,,9,14,,83,,,14,19,,23,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,51,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,11,9,,,,21,9,6,7,9,12,59,,,9,14,,83,,,14,19,,23,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,51,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,9,12,59,,,9,14,,83,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,51,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,9,12,60,,,9,14,,83,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,51,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,83,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,83,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,84,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,84,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,84,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,16,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,84,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,84,,,14,19,,,28,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,84,,,14,19,,,30,11,,,12,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,12,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,60,,,9,14,,84,,,14,19,,,30,11,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,61,,,9,14,,84,,,16,19,,,30,11,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,61,,,9,14,,84,,,16,19,,,30,11,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,10,12,61,,,9,14,,84,,,16,19,,,30,11,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,7,8,10,,4,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,,12,64,,,9,14,,84,,,16,19,,,30,,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,6,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,26,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,,12,64,,,9,14,,84,,,16,19,,,30,,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,,12,64,,,9,14,,85,,,16,19,,,30,,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,,12,64,,,9,14,,85,,,16,19,,,30,,,,,,,15,9,15,9,,24,,24,10,,8
,10,9,,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,7,7,,,20,6,9,15,13,11,11,,,8,,13,14,9,,11,20,,9,,,,21,9,6,7,,12,64,,,9,14,,85,,,16,19,,,30,,,,,,,15,9,15,9,,24,,24,10,,
,10,9,,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,13,11,11,,,8,,13,14,9,,11,,,9,,,,21,9,6,7,,12,64,,,9,14,,85,,,16,19,,,30,,,,,,,,9,15,9,,24,,24,10,,
,10,9,,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,13,11,12,,,8,,13,14,9,,11,,,9,,,,21,9,6,7,,12,64,,,9,14,,85,,,16,19,,,30,,,,,,,,9,15,9,,24,,24,10,,
,10,9,,9,21,21,12,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,13,11,12,,,8,,13,14,9,,11,,,9,,,,21,9,6,7,,12,64,,,9,14,,86,,,16,,,,31,,,,,,,,9,15,9,,24,,,10,,
,10,9,,9,21,21,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,13,11,12,,,8,,13,14,9,,11,,,9,,,,21,,6,7,,12,64,,,9,14,,86,,,16,,,,,,,,,,,,9,15,9,,24,,,,,
,10,9,,9,21,21,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,13,11,12,,,8,,13,14,9,,11,,,9,,,,21,,6,7,,,64,,,9,14,,86,,,16,,,,,,,,,,,,9,,9,,24,,,,,
,10,9,,9,21,21,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,13,11,12,,,8,,13,14,9,,,,,9,,,,21,,6,,,,64,,,9,14,,86,,,16,,,,,,,,,,,,9,,,,24,,,,,
,10,9,,9,21,21,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,,11,12,,,8,,13,14,9,,,,,9,,,,21,,6,,,,64,,,9,,,86,,,16,,,,,,,,,,,,9,,,,24,,,,,
,10,9,,9,21,21,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,,11,12,,,8,,13,14,9,,,,,9,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,9,,,,,,,,,
,10,9,,9,21,21,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,14,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,,11,12,,,8,,13,14,9,,,,,9,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,21,21,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,20,6,9,15,,11,12,,,8,,13,14,9,,,,,9,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,21,22,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,,6,9,15,,11,12,,,8,,13,14,9,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,21,22,13,,,22,,,15,7,19,,,11,,12,12,8,8,10,,,,9,8,15,,,,11,,,10,6,21,7,,4,10,33,8,13,,7,,,,6,9,,,11,12,,,8,,13,14,9,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,21,22,13,,,22,,,15,7,19,,,11,,12,,8,8,10,,,,9,8,15,,,,11,,,10,6,21,7,,4,10,33,,13,,7,,,,6,9,,,11,12,,,8,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,21,22,13,,,22,,,15,7,19,,,11,,12,,8,8,10,,,,,8,15,,,,11,,,10,6,21,7,,4,10,33,,13,,7,,,,6,9,,,11,12,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,22,23,13,,,22,,,15,7,19,,,11,,12,,8,8,10,,,,,8,15,,,,11,,,10,6,21,,,4,10,33,,13,,7,,,,,9,,,11,12,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,22,23,13,,,22,,,15,7,19,,,11,,12,,8,8,10,,,,,8,15,,,,11,,,10,6,,,,4,10,33,,13,,7,,,,,9,,,11,12,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,22,23,13,,,22,,,15,7,19,,,11,,12,,,8,10,,,,,8,15,,,,11,,,10,6,,,,4,,33,,13,,7,,,,,9,,,11,12,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,22,23,13,,,,,,15,7,19,,,11,,12,,,8,10,,,,,8,,,,,,,,,6,,,,4,,33,,13,,7,,,,,9,,,,12,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,22,23,13,,,,,,15,7,19,,,11,,,,,8,,,,,,8,,,,,,,,,6,,,,4,,33,,13,,7,,,,,9,,,,12,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,16,,,,,,,,,,,,,,,,,,,,,
,10,9,,9,22,23,13,,,,,,15,7,,,,11,,,,,8,,,,,,8,,,,,,,,,,,,,4,,33,,13,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,13,,,,,,15,7,,,,11,,,,,,,,,,,8,,,,,,,,,,,,,4,,33,,13,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,13,,,,,,15,,,,,12,,,,,,,,,,,8,,,,,,,,,,,,,,,33,,13,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,13,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,23,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,24,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,9,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,24,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,24,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,22,24,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,21,24,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,21,24,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,21,24,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,10,9,,,21,24,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,9,,,,,,,,,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
